id,first_name,last_name,email,gender,part_time_job,weekly_self_study_hours,career_aspiration,interest_areas,skills,education_level,experience,career_goals
543,Monica,Williams,monica.williams.543@gslingacademy.com,female,False,17,Mobile App Tester,Mobile App Development_Game Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
544,Kathryn,Hampton,kathryn.hampton.544@gslingacademy.com,female,False,3,Automation Tester,Software Testing_QA,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
545,Christina,Shields,christina.shields.545@gslingacademy.com,female,True,47,FullStack Developer,Web Development_UI/UX Design,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
546,Andrew,Thomas,andrew.thomas.546@gslingacademy.com,male,False,29,Business Systems Analyst,Business Systems Analysis_Product Management,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
547,Holly,Sexton,holly.sexton.547@gslingacademy.com,female,False,5,UI Designer,User Experience Design_User Interface Design,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
548,Christopher,Peterson,christopher.peterson.548@gslingacademy.com,male,False,12,Information Security Specialist,Cybersecurity_Cloud Computing,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
549,Eric,Murray,eric.murray.549@gslingacademy.com,male,False,35,Software Architect,Technical Writing_Software Architecture,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
550,Kristina,Watson,kristina.watson.550@gslingacademy.com,female,True,3,IoT Engineer,Robotics_Automation_IoT,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
551,Greg,Martin,greg.martin.551@gslingacademy.com,male,True,2,Mobile App Developer,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
552,Paul,Shaffer,paul.shaffer.552@gslingacademy.com,male,False,35,Performance Tester,Software Testing_QA,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
553,Alexander,Daniel,alexander.daniel.553@gslingacademy.com,male,True,7,Product Manager,Business Systems Analysis_Product Management,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
554,Carla,Davis,carla.davis.554@gslingacademy.com,female,False,15,FullStack Developer,Web Development_UI/UX Design,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
555,Chelsea,Clark,chelsea.clark.555@gslingacademy.com,female,False,3,Android Developer,Mobile App Development_Game Development,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
556,Justin,Douglas,justin.douglas.556@gslingacademy.com,male,False,35,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
557,Charles,Reid,charles.reid.557@gslingacademy.com,male,False,28,Network Security Specialist,Cybersecurity_Cloud Computing,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
558,Courtney,Moreno,courtney.moreno.558@gslingacademy.com,female,False,4,Database Developer,Database Management_Software Development,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
559,Justin,Mitchell,justin.mitchell.559@gslingacademy.com,male,False,4,Machine Learning Engineer,Robotics_Automation_IoT,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
560,Bruce,Woods,bruce.woods.560@gslingacademy.com,male,False,16,Security Tester,Software Testing_QA,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
561,Christopher,Hines,christopher.hines.561@gslingacademy.com,male,False,26,Frontend Developer,Web Development_UI/UX Design,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
562,Theodore,Williams,theodore.williams.562@gslingacademy.com,male,False,30,Android Developer,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
563,Jennifer,Valdez,jennifer.valdez.563@gslingacademy.com,female,True,2,Data Scientist,Data Science_Machine Learning_Artificial Intelligence,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
564,Alexandra,Day,alexandra.day.564@gslingacademy.com,female,False,34,Cybersecurity Specialist,Cybersecurity_Cloud Computing,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
565,John,Pacheco,john.pacheco.565@gslingacademy.com,male,False,0,Database Designer,Database Management_Software Development,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
566,Sherry,Brown,sherry.brown.566@gslingacademy.com,female,False,3,Robotics Engineer,Robotics_Automation_IoT,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
567,Douglas,Clark,douglas.clark.567@gslingacademy.com,male,False,30,Software Tester,Software Testing_QA,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
568,Alex,Farmer,alex.farmer.568@gslingacademy.com,male,True,15,Business Systems Analyst,Business Systems Analysis_Product Management,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
569,Brandon,Gonzales,brandon.gonzales.569@gslingacademy.com,male,False,1,UX Designer,User Experience Design_User Interface Design,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
570,Wayne,Trevino,wayne.trevino.570@gslingacademy.com,male,False,6,Software Architect,Technical Writing_Software Architecture,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
571,Pamela,Horne,pamela.horne.571@gslingacademy.com,female,False,1,iOS Developer,Mobile App Development_Game Development,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
572,Michael,Schaefer,michael.schaefer.572@gslingacademy.com,male,True,5,Product Manager,Business Systems Analysis_Product Management,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
573,Carlos,Ramirez,carlos.ramirez.573@gslingacademy.com,male,False,30,Machine Learning Engineer,Data Science_Machine Learning_Artificial Intelligence,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
574,Antonio,Lucero,antonio.lucero.574@gslingacademy.com,male,False,8,UI Designer,User Experience Design_User Interface Design,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
575,Terry,Ashley,terry.ashley.575@gslingacademy.com,male,True,5,Database Developer,Database Management_Software Development,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
576,Rita,Cochran,rita.cochran.576@gslingacademy.com,female,False,5,Game Developer,Mobile App Development_Game Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
577,Joseph,Gregory,joseph.gregory.577@gslingacademy.com,male,False,4,Backend Developer,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
578,Alexandra,Robinson,alexandra.robinson.578@gslingacademy.com,female,False,47,Automation Engineer,Robotics_Automation_IoT,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
579,Tina,Sparks,tina.sparks.579@gslingacademy.com,female,False,16,Cybersecurity Engineer,Cybersecurity_Cloud Computing,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
580,Christopher,Buchanan,christopher.buchanan.580@gslingacademy.com,male,True,3,Technical Writer,Technical Writing_Software Architecture,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
581,Christina,Guerrero,christina.guerrero.581@gslingacademy.com,female,False,32,Data Engineer,Database Management_Software Development,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
582,Jessica,Hutchinson,jessica.hutchinson.582@gslingacademy.com,female,False,31,Artificial Intelligence Engineer,Data Science_Machine Learning_Artificial Intelligence,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
583,Tyler,Carrillo,tyler.carrillo.583@gslingacademy.com,male,False,6,Mobile App Tester,Mobile App Development_Game Development,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
584,Lindsay,Brady,lindsay.brady.584@gslingacademy.com,female,False,16,Automation Tester,Software Testing_QA,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
585,Gary,Rivera,gary.rivera.585@gslingacademy.com,male,False,34,FullStack Developer,Web Development_UI/UX Design,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
586,Luke,Moore,luke.moore.586@gslingacademy.com,male,False,26,Business Systems Analyst,Business Systems Analysis_Product Management,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
587,Tanya,Green,tanya.green.587@gslingacademy.com,female,False,21,UI Designer,User Experience Design_User Interface Design,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
588,Bryan,Lee,bryan.lee.588@gslingacademy.com,male,False,46,Information Security Specialist,Cybersecurity_Cloud Computing,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
589,Melanie,Bridges,melanie.bridges.589@gslingacademy.com,female,False,48,Software Architect,Technical Writing_Software Architecture,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
590,Eric,Bowers,eric.bowers.590@gslingacademy.com,male,True,46,IoT Engineer,Robotics_Automation_IoT,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
591,Meredith,Reed,meredith.reed.591@gslingacademy.com,female,True,28,Mobile App Developer,Web Development_UI/UX Design,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
592,David,Brown,david.brown.592@gslingacademy.com,male,True,2,Performance Tester,Software Testing_QA,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
593,William,Johns,william.johns.593@gslingacademy.com,male,True,32,Product Manager,Business Systems Analysis_Product Management,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
594,Eric,Patton,eric.patton.594@gslingacademy.com,male,True,5,FullStack Developer,Web Development_UI/UX Design,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
595,Wendy,Warner,wendy.warner.595@gslingacademy.com,female,False,31,Android Developer,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
596,Timothy,Powell,timothy.powell.596@gslingacademy.com,male,False,1,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
597,Victoria,Thompson,victoria.thompson.597@gslingacademy.com,female,True,4,Network Security Specialist,Cybersecurity_Cloud Computing,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
598,Jeremy,Brown,jeremy.brown.598@gslingacademy.com,male,False,8,Database Developer,Database Management_Software Development,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
599,Barbara,Schneider,barbara.schneider.599@gslingacademy.com,female,False,23,Machine Learning Engineer,Robotics_Automation_IoT,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
600,Lindsay,Morales,lindsay.morales.600@gslingacademy.com,female,False,23,Security Tester,Software Testing_QA,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
601,Gary,Patel,gary.patel.601@gslingacademy.com,male,False,28,Frontend Developer,Web Development_UI/UX Design,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
602,Michelle,Ortiz,michelle.ortiz.602@gslingacademy.com,female,False,7,Android Developer,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
603,Susan,Lynch,susan.lynch.603@gslingacademy.com,female,False,5,Data Scientist,Data Science_Machine Learning_Artificial Intelligence,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
604,Tammy,Hernandez,tammy.hernandez.604@gslingacademy.com,female,False,4,Cybersecurity Specialist,Cybersecurity_Cloud Computing,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
605,Jennifer,Guerra,jennifer.guerra.605@gslingacademy.com,female,False,26,Database Designer,Database Management_Software Development,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
606,Kelly,Schwartz,kelly.schwartz.606@gslingacademy.com,female,False,33,Robotics Engineer,Robotics_Automation_IoT,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
607,Brittany,Orozco,brittany.orozco.607@gslingacademy.com,female,False,34,Software Tester,Software Testing_QA,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
608,Samantha,Alvarado,samantha.alvarado.608@gslingacademy.com,female,True,16,Business Systems Analyst,Business Systems Analysis_Product Management,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
609,Christopher,Anderson,christopher.anderson.609@gslingacademy.com,male,False,3,UX Designer,User Experience Design_User Interface Design,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
610,William,Smith,william.smith.610@gslingacademy.com,male,False,25,Software Architect,Technical Writing_Software Architecture,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
611,Courtney,Patterson,courtney.patterson.611@gslingacademy.com,female,False,4,iOS Developer,Mobile App Development_Game Development,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
612,Kevin,Hess,kevin.hess.612@gslingacademy.com,male,False,4,Product Manager,Business Systems Analysis_Product Management,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
613,Melissa,Higgins,melissa.higgins.613@gslingacademy.com,female,False,21,Machine Learning Engineer,Data Science_Machine Learning_Artificial Intelligence,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
614,Elizabeth,Chavez,elizabeth.chavez.614@gslingacademy.com,female,False,4,UI Designer,User Experience Design_User Interface Design,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
